nombreh_id,p_comentario,p_fecha_comen,p_puntuacion,p_pais_de_origen
Ambato-Miraflores Lujoso Apartamento,"Los detalles de las amenidades (frutas para la recepción, el te de frutas, implementos de baño y aseo personal de calidad, los implementos de cocina) el departamento espacioso, el edificio seguro y la zona excepcional! Se escucha mucho el ruido de la calle en la noche aun con las ventanas cerradas (por la zona hay varios locales de comida y bebida). Estaría bien completar en la cocina con algunos cuchillos de corte y mejorar la batería de ollas y sartenes (algunos no funcionan en la cocina de inducción) Tal vez una llave adicional para la entrada cuando son varias las personas que utilizan el departamento.",2022-05-01,5.0,Ecuador
Ambato-Miraflores Lujoso Apartamento,"el lugar espectacular, moderno amplio y limpio, la ubicación inmejorable, al estar en un 4to piso no hubo ni ruidos ni molestias, perfecto para descansar cómodamente, equipado con todo lo que se necesita, las duchas con agua caliente todo el tiempo, la atención de la anfitriona espectacular, me recibieron con varias cortesías, definitivamente volveré a hospedarme ahí cuando esté de vuelta en Ambato!",2022-05-01,5.0,Ecuador
Ambato-Miraflores Lujoso Apartamento,Todo,2022-05-01,5.0,Ecuador
Ambato-Miraflores Lujoso Apartamento,La ubicación buena. El agua caliente escasa. Nos bañamos en agua helada.,2022-05-01,2.5,Ecuador
Ambato-Miraflores Lujoso Apartamento,Wonderful,2022-04-01,4.5,Ecuador
Ambato-Miraflores Lujoso Apartamento,Exceptional,2022-04-01,5.0,Ecuador
Ambato-Miraflores Lujoso Apartamento,"La atencion de la anfitriona es espectacular y muy amable Todo estuvo espectacular,muy confortable,y muy amables",2022-04-01,5.0,Ecuador
Ambato-Miraflores Lujoso Apartamento,"The host was very friendly and keen to give us a lot of tourist advice, location wise is perfect, very safe and beautiful neighborhood, close to many things, city center, and also Ambato itself is close to many other pretty cities, the apartment was beyond expectations, super clean, everything new and on point! The views from the balcony were super pretty, bedding was soft and beds very comfy. On arrival we were received with water, fruit, and flowers at the apartment. Overall excellent 👌🏼
Best staying in Ambato 👌🏼
 Not being able to stay longer due to my schedule",2022-04-01,5.0,China
Instant Hotel - Mini Departamento,Very Good,2022-08-01,4.0,Ecuador
Instant Hotel - Mini Departamento,Nice place Todo,2022-08-01,5.0,Ecuador
Instant Hotel - Mini Departamento,Exceptional,2022-08-01,5.0,Ecuador
Instant Hotel - Mini Departamento,"Lugar céntrico, cerca de tiendas y restaurantes. Los dueños son personas muy amables y hospitalarias.",2022-07-01,5.0,Ecuador
Instant Hotel - Mini Departamento,Great. Very comfortable. Nice people.,2022-07-01,5.0,Ecuador
Instant Hotel - Mini Departamento,Very Good,2022-08-01,4.0,Ecuador
Instant Hotel - Mini Departamento,Nice place Todo,2022-08-01,5.0,Ecuador
Instant Hotel - Mini Departamento,Exceptional,2022-08-01,5.0,Ecuador
Instant Hotel - Mini Departamento,"Lugar céntrico, cerca de tiendas y restaurantes. Los dueños son personas muy amables y hospitalarias.",2022-07-01,5.0,Ecuador
Instant Hotel - Mini Departamento,Great. Very comfortable. Nice people.,2022-07-01,5.0,Ecuador
Fernando's apartment,Wonderful,2022-11-01,4.5,Ecuador
Fernando's apartment,"La vista desde la terraza, se ve todo el centro de la ciudad. Hermosa panorámica",2022-07-01,5.0,Ecuador
Fernando's apartment,"todo muy limpio
cama cómoda y sencilla 
excelente calidad precio 
Fernando muy amable nos ayudo bastante",2022-07-01,5.0,Ecuador
Fernando's apartment,si no había wifi,2022-05-01,4.0,Ecuador
Fernando's apartment,Wonderful,2022-05-01,4.5,Ecuador
Fernando's apartment,"Warmes Wasser in Dusche und Waschbecken . Bequemes Bett. Beschreibung in einigen Punkten nicht zutreffend! Wohnung im 3. Stockwerk (Treppenhaus- ohne Fahrstuhl), keine Küchenzeile/ nur Spülbecken, Mülleimer nur im Bad. Kein Stuhl und Tisch.",2022-04-01,3.5,Germany
Fernando's apartment,Wonderful,2022-11-01,4.5,Ecuador
Fernando's apartment,"La vista desde la terraza, se ve todo el centro de la ciudad. Hermosa panorámica",2022-07-01,5.0,Ecuador
Fernando's apartment,"todo muy limpio
cama cómoda y sencilla 
excelente calidad precio 
Fernando muy amable nos ayudo bastante",2022-07-01,5.0,Ecuador
Fernando's apartment,si no había wifi,2022-05-01,4.0,Ecuador
Fernando's apartment,Wonderful,2022-05-01,4.5,Ecuador
Fernando's apartment,"Warmes Wasser in Dusche und Waschbecken . Bequemes Bett. Beschreibung in einigen Punkten nicht zutreffend! Wohnung im 3. Stockwerk (Treppenhaus- ohne Fahrstuhl), keine Küchenzeile/ nur Spülbecken, Mülleimer nur im Bad. Kein Stuhl und Tisch.",2022-04-01,3.5,Germany
La Casa de Manuel Casa-Boutique,"sus espacios son hermosos, la atención es maravillosa. todo me encantó",2022-12-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Las instalaciones y limpieza. Todo excelente.,2022-12-01,5.0,United States of America
La Casa de Manuel Casa-Boutique,"Recomendadísimo. Esta es definitivamente una perla escondida, de esas muy inusuales que no se merecen menos que una puntuación perfecta. 
La casa, habitaciones y lugares comunales son muy bonitas y acogedoras, muy buen decorado, artístico sin ser estrambótico, y el servicio (Cristhian en mi caso, más el personal de limpieza y del restaurante) fueron muy amables, eficientes y de increíble ayuda. 
La ubicación es buenísima también, cerca de todo, especialmente para alguien que no conocía la ciudad y tenía poco tiempo para explorarla. 
Mi estadía en Loja se extendió por una noche más, y fue obvio que no habría mejor lugar para hospedarme en la ciudad otra vez.",2022-12-01,5.0,Switzerland
La Casa de Manuel Casa-Boutique,"Style, ambiance, friendly host, location, pillows and cafe
Comfortable accommodation in upscale boutique hotel in Loja
",2022-11-01,5.0,United States of America
La Casa de Manuel Casa-Boutique,"Nice and artsy decoration. A lot of common space. Quiet location for good sleep and rest.
Quiet and Artsy place
 The bathroom can have more surface  for putting on personal care items. People chatting in the lobby gives a big echo and is heard in the room.",2022-11-01,4.5,United States of America
La Casa de Manuel Casa-Boutique,Exceptional,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"Sehr schönes Boutique-Hotel mit künstlerischen Details am Rand der Altstadt. Riesiges, sehr schön ausgestattetes Zimmer. Angenehme Korrespondenz mit dem Manager. Das Frühstück war etwas frugal. Sehr viel Straßenlärm. Ohrstöpsel auf jeden Fall notwendig.",2022-11-01,5.0,Germany
La Casa de Manuel Casa-Boutique,"El chico que atiende Christian, es un excelente anfitrión y te recomienda excelentes lugares.
Además hay hermosas obras de arte",2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"El hotel canceló la reserva a última hora, dejándome sin hotel, a mi llegada a Loja.",2022-11-01,0.5,Ecuador
La Casa de Manuel Casa-Boutique,Exceptional,2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Exceptional,2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"Good location. Nice size room with a good warm shower. Good service with the owner contacting us before we stayed and helping arrange airport pick up.
Great location and friendly staff.
 Lumpy pillows and door too stiff to the bathroom so was very noisy when you closed it (not great at night). Also the bed squeaked a lot.",2022-11-01,4.0,United Kingdom
La Casa de Manuel Casa-Boutique,Wonderful,2022-11-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,Todo el lugar es hermoso y la atención muy buena,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Wonderful,2022-10-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,Desayuno sencillo pero está bien,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Wonderful,2022-09-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,hermosa,2022-08-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Das ganze Hotel hat einen ganz besonderen Stil und ist sehr geschmackvoll eingerichtet. Die Zimmer sind wunderschön. Auf der Dachterrasse kann man den Abend schön ausklingen lassen. Das Personal ist sehr freundlich und hilfsbereit - danke Cristhian für den netten Empfang!,2022-09-01,5.0,Germany
La Casa de Manuel Casa-Boutique,Buena Ubicación para realizar movimientos en el centro de la ciudad. Buen desayuno y muy cómodas las habitaciones.,2022-09-01,4.0,Ecuador
Sonesta Hotel Loja,la atención del personal es de primera,2022-12-01,5.0,Ecuador
Sonesta Hotel Loja,que era cómodo y estaba limpio,2022-12-01,5.0,Ecuador
Sonesta Hotel Loja,Limpio y ordenado. Atención esmerada y atenta,2022-11-01,5.0,Chile
Sonesta Hotel Loja,Buen servicio,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"El hotel hermoso, la atención del personal excelente. Comida deliciosa :) Todo muy bien",2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,la atención y limpieza nada todo estuvo Perfecto,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"Nos encantó el desayuno quedamos muy contentos , además el gimnasio súper bonito",2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Very Good,2022-10-01,4.0,Ecuador
Sonesta Hotel Loja,la atención muy buena y el desayuno parqueo muy poco espacio,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"Buena ubicación, personal amable Me alojé en el onceavo piso, la habitación confortable pero las cortinas dejaban pasar la luz lo que resultó un poco incómodo a la hora de dormir",2022-11-01,4.5,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,LA CALIDAD DE ATENCION DEL PERSONAL NO ME SIRVIO EL WI-FI TODA LA ESTANCIA,2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,Wonderful,2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,"la ubicación, las habitaciones el parqueaderos es muy pequeño, muy incómodo de parquear los vehículos",2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-09-01,5.0,Spain
Hostal Pucará,Pleasant,2022-11-01,3.0,Russia
Hostal Pucará,"el internetestuvo bien. el agua estuvo a buena temperatura. mejorar la limpieza de alfombra y cortinas. uno de los recepcionistas no  es nada amigable, la persona que me llevo a la habitacion solo dejo las cosas en una mesa y ni me explico nada, ni como se enciende la tele ni la clave del wifi, las alfombras de la habitacion estan super sucias de color negro de la mugre, seria mejor no tengan alfombras, tambien estaban haciendo una remodelacion en el segundo piso  y los constructores hacian mucho ruido era dificil descansar.",2022-11-01,2.5,Ecuador
Hostal Pucará,Exceptional,2022-11-01,5.0,El Salvador
Hostal Pucará,"Large room
Cupboard and desk
Quiet
It's okay for one or two nights
 dark room Window to the hall",2022-11-01,3.5,Germany
Hostal Pucará,Very Good,2022-11-01,4.0,Ecuador
Hostal Pucará,Exceptional,2022-11-01,5.0,Ecuador
Hostal Pucará,Wonderful,2022-10-01,4.5,Ecuador
Hostal Pucará,Bad,2022-11-01,0.5,China
Hostal Pucará,Exceptional,2022-11-01,5.0,United States of America
Hostal Pucará,"The hotel is very low cost and meets the basic requirements.  The rooms were clean and the bed was comfortable.  There was no refrigerator or microwave in the room but that didn't matter since I'd planned to eat out anyway, and there were several restaurants within a few blocks.  You have to ask for room service, but the staff did an excellent job when service was requested.
Decent place but lots of noise near my room
 I asked for a room on the first floor because I have knee implants and a fused spine and climbing stairs is difficult for me.  This turned out to be a mistake as the three rooms on the first floor were next to the interior parking and very close to the reception desk.  There was a large door on the first floor that was closed during the night, from about 10 PM to 6:30 AM, but people were arriving all night, or trying to leave from the internal parking during the night, and the doorbell on the front door was set up to be very loud so that the receptionist could hear it wherever he was.  It rang so loudly that it would wake me up several times a night.  Ditto for the telephone on the reception desk.  The hotel seemed to be used by truck drivers who would leave very early in the morning, and they would load up their trucks in the indoor parking area.  One night, a truck prepared to leave at 2:20 AM and started using a lift gate to load some kind of metal objects, which were then pushed into the truck with lots of squealing noises.  Apparently one member of the truck crew didn't wake up on time, and rather than going to his door and waking him, the driver started honking the truck's horn repeatedly, which went on for 12 minutes until the offender showed up ready to hit the road.  Loud noise was so frequent during the night that it was hard to get much sleep.  I suspect things would be much better on the second or third floors, so the noise problem might not be a fair criticism of the entire hotel, but I'd certainly recommend avoiding a first floor room if possible.",2022-11-01,2.5,United States of America
Hostal Pucará,Pleasant,2022-10-01,3.0,Ecuador
Hostal Pucará,"La habitación Solo hubo un jabón para dos personas, no hubo sachets de shampoo",2022-10-01,2.0,Ecuador
Hostal Pucará,Very Good,2022-10-01,4.0,Ecuador
Hostal Pucará,Good,2022-10-01,3.5,Ecuador
Hostal Pucará,Good,2022-10-01,3.5,Mexico
Hostal Pucará,Exceptional,2022-09-01,5.0,Ecuador
Hostal Pucará,Very Good,2022-08-01,4.0,Ecuador
Hostal Pucará,Very Good,2022-08-01,4.0,Ecuador
Hostal Pucará,Excelente atención,2022-09-01,5.0,Ecuador
Hostal Pucará,Excelente atención por parte del personal,2022-09-01,5.0,Ecuador
Hotel Carrion,"La ubicación y limpieza, el desayuno y que ofrecían almuerzos y cenas a precios muy cómodos.",2022-11-01,5.0,Ecuador
Hotel Carrion,Exceptional,2022-11-01,5.0,Ecuador
Hotel Carrion,Wonderful,2022-11-01,4.5,Ecuador
